level_0,index,Participant,State,Activity,Minute,MET (Google Fit),Datetime,Watch Intensity,MET (Ainsworth),MET (Freedson),MET (VM3),model_classification,scaled_intensity,estimation
1788,1808,P404,lab,breathing,3,1.0954646568192674,2019-10-08 15:07:00,0.0679499754928438,1.0,1.439008,0.668876,0,1.3264330840665202,1.3264330840665202
1789,1809,P404,lab,breathing,4,1.0954646568192674,2019-10-08 15:08:00,0.05776306371134352,1.0,1.439008,0.668876,0,1.3224702938882225,1.3224702938882225
1790,1810,P404,lab,breathing,5,1.0954646568192674,2019-10-08 15:09:00,0.054612601685116086,1.0,1.439008,0.668876,0,1.3212447389563238,1.3212447389563238
1791,1811,P404,lab,sweeping,1,1.0954646568192674,2019-10-08 15:11:00,1.9553029705087528,2.3,1.472398,1.2529555221029411,1,2.0606284979516687,2.0606284979516687
1792,1812,P404,lab,sweeping,2,1.0954646568192674,2019-10-08 15:12:00,2.5457762607816314,2.3,1.487503,0.84684032711361,1,2.290327331654141,2.290327331654141
1793,1813,P404,lab,sweeping,3,1.0954646568192674,2019-10-08 15:13:00,4.040193671068831,2.3,1.465243,0.7653854871709512,1,2.8716676595951443,2.8716676595951443
1794,1814,P404,lab,sweeping,4,1.0954646568192674,2019-10-08 15:14:00,3.651598013667562,2.3,1.439008,0.668876,1,2.720500840100791,2.720500840100791
1795,1815,P404,lab,sweeping,5,1.0954646568192674,2019-10-08 15:15:00,6.9919045107307545,2.3,1.468423,0.7595895749543584,1,4.019906789910348,4.019906789910348
1796,1816,P404,lab,breathing,1,0.958531574716859,2019-10-08 15:18:00,0.05601572106011808,1.0,1.439008,0.668876,0,1.3217905636181544,1.3217905636181544
1797,1817,P404,lab,breathing,2,0.958531574716859,2019-10-08 15:19:00,0.05044160210501626,1.0,1.439008,0.668876,0,1.3196221867516682,1.3196221867516682
1798,1818,P404,lab,breathing,3,0.958531574716859,2019-10-08 15:20:00,0.2271081885704076,1.0,1.439008,0.668876,0,1.3883469022193973,1.3883469022193973
1799,1819,P404,lab,breathing,4,0.958531574716859,2019-10-08 15:21:00,0.06878038162820142,1.0,1.439008,0.668876,0,1.3267561186964234,1.3267561186964234
1800,1820,P404,lab,breathing,5,0.958531574716859,2019-10-08 15:22:00,0.05626537060494565,1.0,1.439008,0.668876,0,1.3218876792882888,1.3218876792882888
1801,1821,P404,lab,pushups,1,0.958531574716859,2019-10-08 15:24:00,0.7662769837815443,3.8,1.439008,4.695513037617372,1,1.5980878769068911,1.5980878769068911
1802,1822,P404,lab,pushups,2,0.958531574716859,2019-10-08 15:25:00,0.9374217469399376,3.8,1.439008,3.8555512655526414,1,1.664664558933611,1.664664558933611
1803,1823,P404,lab,pushups,3,0.958531574716859,2019-10-08 15:26:00,0.7760243539904258,3.8,1.439008,3.4982955654100154,1,1.6018796818971075,1.6018796818971075
1804,1824,P404,lab,pushups,4,0.958531574716859,2019-10-08 15:27:00,1.1482509578381872,3.8,1.439008,3.3071234599781203,1,1.7466788086067175,1.7466788086067175
1805,1825,P404,lab,pushups,5,0.958531574716859,2019-10-08 15:28:00,0.9844245967663636,3.8,1.452523,3.5805212343214823,1,1.6829490435388896,1.6829490435388896
1806,1826,P404,lab,breathing,1,0.958531574716859,2019-10-08 15:31:00,0.18383287220986225,1.0,1.439008,0.668876,0,1.371512457952614,1.371512457952614
1807,1827,P404,lab,breathing,2,0.958531574716859,2019-10-08 15:32:00,0.07556238145454086,1.0,1.439008,0.668876,0,1.329394370884868,1.329394370884868
1808,1828,P404,lab,breathing,3,0.958531574716859,2019-10-08 15:33:00,0.13593852904706355,1.0,1.439008,0.668876,0,1.35288117530754,1.35288117530754
1809,1829,P404,lab,breathing,4,0.958531574716859,2019-10-08 15:34:00,0.3846240873252074,1.0,1.439008,0.668876,0,1.4496218469622044,1.4496218469622044
1810,1830,P404,lab,breathing,5,0.958531574716859,2019-10-08 15:35:00,0.10893842085647666,1.0,1.439008,0.668876,0,1.3423779172205363,1.3423779172205363
1811,1831,P404,lab,running,1,8.900650336656549,2019-10-08 15:39:00,10.06484187736394,6.0,5.722468,6.263077649155669,1,5.215304009029592,5.215304009029592
1812,1832,P404,lab,running,2,8.900650336656549,2019-10-08 15:40:00,15.299983546985846,6.0,5.8719280000000005,6.259497507610939,1,7.25181599964587,7.25181599964587
1813,1833,P404,lab,running,3,8.900650336656549,2019-10-08 15:41:00,12.709878864326932,6.0,5.406058,5.628095794713378,1,6.24424455725409,6.24424455725409
1814,1834,P404,lab,running,4,8.900650336656549,2019-10-08 15:42:00,13.10757794453284,6.0,5.249443,5.681356073870219,1,6.398952681046832,6.398952681046832
1815,1835,P404,lab,running,5,8.900650336656549,2019-10-08 15:43:00,8.806608277005298,6.0,3.902713,4.397516711948123,1,4.725841072621278,4.725841072621278
1816,1836,P404,lab,breathing,1,0.8215984926144506,2019-10-08 15:46:00,0.8386507754135849,1.0,1.439008,0.668876,0,1.626241860842088,1.5
1817,1837,P404,lab,breathing,2,0.8215984926144506,2019-10-08 15:47:00,3.7113680095639814,1.0,1.493068,0.7437334776224794,0,2.7437518466644653,1.5
1818,1838,P404,lab,breathing,3,0.8215984926144506,2019-10-08 15:48:00,2.2646716164686094,1.0,1.439008,0.668876,0,2.1809753761792208,1.5
1819,1839,P404,lab,breathing,4,0.8215984926144506,2019-10-08 15:49:00,0.3034319934304554,1.0,1.439008,0.668876,0,1.4180374729003946,1.4180374729003946
1820,1840,P404,lab,breathing,5,0.8215984926144506,2019-10-08 15:50:00,0.21472631943779066,1.0,1.455703,0.7213276604694265,0,1.383530256071856,1.383530256071856
1821,1841,P404,lab,lie down,1,1.0954646568192674,2019-10-08 15:53:00,0.04192368385941745,1.3,1.439008,0.668876,0,1.3163086484107842,1.3163086484107842
1822,1842,P404,lab,lie down,2,1.0954646568192674,2019-10-08 15:54:00,0.034430357804855684,1.3,1.439008,0.668876,0,1.3133936846289511,1.3133936846289511
1823,1843,P404,lab,lie down,3,1.0954646568192674,2019-10-08 15:55:00,0.032340748351314175,1.3,1.439008,0.668876,0,1.3125808098346479,1.3125808098346479
1824,1844,P404,lab,lie down,4,1.0954646568192674,2019-10-08 15:56:00,0.03095210939548504,1.3,1.439008,0.668876,0,1.3120406181717188,1.3120406181717188
1825,1845,P404,lab,lie down,5,1.0954646568192674,2019-10-08 15:57:00,0.3613622890502796,1.3,1.439008,0.668876,0,1.4405728213388709,1.4405728213388709
1826,1846,P404,lab,breathing,1,0.8215984926144506,2019-10-08 15:59:00,0.7027896601863248,1.0,1.439008,0.668876,0,1.5733908001297618,1.5
1827,1847,P404,lab,breathing,2,0.8215984926144506,2019-10-08 16:00:00,0.07298693167542293,1.0,1.439008,0.668876,0,1.3283925003171928,1.3283925003171928
1828,1848,P404,lab,breathing,3,0.8215984926144506,2019-10-08 16:01:00,0.1670834376277972,1.0,1.439008,0.668876,0,1.364996793904714,1.364996793904714
1829,1849,P404,lab,breathing,4,0.8215984926144506,2019-10-08 16:02:00,0.5540179196486035,1.0,1.439008,0.668876,0,1.515517402886664,1.5
1830,1850,P404,lab,breathing,5,0.8215984926144506,2019-10-08 16:03:00,0.5424024155099101,1.0,1.439008,0.668876,0,1.5109988788526791,1.5
1831,1851,P404,lab,stairs,1,3.2863939704578025,2019-10-08 16:07:00,3.436087785830659,8.0,4.270003,4.717074424218112,1,2.636665637390413,2.636665637390413
1832,1852,P404,lab,stairs,2,3.2863939704578025,2019-10-08 16:08:00,3.750843964881159,8.0,4.005268,4.360279588373398,1,2.7591083090904904,2.7591083090904904
1833,1853,P404,lab,stairs,3,3.2863939704578025,2019-10-08 16:09:00,3.4792906252023346,8.0,3.9249730000000014,4.251097522079421,1,2.6534718875287098,2.6534718875287098
1834,1854,P404,lab,stairs,4,3.2863939704578025,2019-10-08 16:10:00,6.01744662288097,8.0,3.564838,3.965943188858153,1,3.6408348758736815,3.6408348758736815
1835,1855,P404,lab,stairs,5,3.2863939704578025,2019-10-08 16:11:00,4.534104504571509,8.0,3.6029980000000004,3.9459739343690665,1,3.0638029251143535,3.0638029251143535
1836,1856,P404,lab,breathing,1,0.958531574716859,2019-10-08 16:14:00,1.4407534472705457,1.0,1.4572930000000002,0.7757278075186378,0,1.8604646170158208,1.5
1837,1857,P404,lab,breathing,2,0.958531574716859,2019-10-08 16:15:00,0.09026294546139872,1.0,1.439008,0.668876,0,1.3351130078880478,1.3351130078880478
1838,1858,P404,lab,breathing,3,0.958531574716859,2019-10-08 16:16:00,0.6476031651944578,1.0,1.439008,0.668876,0,1.5519228120859658,1.5
1839,1859,P404,lab,breathing,4,0.958531574716859,2019-10-08 16:17:00,0.07398105100133633,1.0,1.439008,0.668876,0,1.328779220687928,1.328779220687928
1840,1860,P404,lab,breathing,5,0.958531574716859,2019-10-08 16:18:00,0.18987124135901293,1.0,1.445368,0.6889488679814321,0,1.373861431858587,1.373861431858587
1841,1861,P410,lab,computer,1,0.9381372858930959,2019-11-08 09:41:00,1.3081567803961018,1.3,1.439008,0.668876,0,1.8136830800556,1.5
1842,1862,P410,lab,computer,2,0.9381372858930959,2019-11-08 09:42:00,0.4387857075737872,1.3,1.439008,0.668876,0,1.4723010552929519,1.4723010552929519
1843,1863,P410,lab,computer,3,0.9381372858930959,2019-11-08 09:43:00,0.3514342410491717,1.3,1.439008,0.668876,0,1.4380001434724656,1.4380001434724656
1844,1864,P410,lab,computer,4,0.9381372858930959,2019-11-08 09:44:00,0.6667458290050414,1.3,1.439008,0.668876,0,1.5618157518962126,1.5
1845,1865,P410,lab,computer,5,0.9381372858930959,2019-11-08 09:45:00,0.21651992025972794,1.3,1.439008,0.668876,0,1.3850223927278291,1.3850223927278291
1846,1866,P410,lab,breathing,1,0.8041176736226537,2019-11-08 09:47:00,0.4483065997879872,1.0,1.439008,0.668876,0,1.4760396906849476,1.4760396906849476
1847,1867,P410,lab,breathing,2,0.8041176736226537,2019-11-08 09:48:00,0.2423561212905661,1.0,1.439008,0.668876,0,1.3951676746400157,1.3951676746400157
1848,1868,P410,lab,breathing,3,0.8041176736226537,2019-11-08 09:49:00,0.22097364626385715,1.0,1.439008,0.668876,0,1.3867712684939526,1.3867712684939526
1849,1869,P410,lab,breathing,4,0.8041176736226537,2019-11-08 09:50:00,0.3483206347390008,1.0,1.439008,0.668876,0,1.4367775018874067,1.4367775018874067
1850,1870,P410,lab,breathing,5,0.8041176736226537,2019-11-08 09:51:00,0.12327562760312474,1.0,1.439008,0.668876,0,1.3484075036203125,1.3484075036203125
1851,1871,P410,lab,slow walk,1,3.4845099190315003,2019-11-08 09:54:00,3.2571058185266746,2.8,3.028213,3.432149982333638,1,2.5789905415015992,2.5789905415015992
1852,1872,P410,lab,slow walk,2,3.4845099190315003,2019-11-08 09:55:00,5.197734556146844,2.8,3.045703,3.3735182753669286,1,3.3410308123040746,3.3410308123040746
